# frame_index,wrist_x,wrist_y,wrist_vis,thumbCMC_x,thumbCMC_y,thumbCMC_vis,thumbMCP_x,thumbMCP_y,thumbMCP_vis,thumbIP_x,thumbIP_y,thumbIP_vis,thumbTIP_x,thumbTIP_y,thumbTIP_vis,indexMCP_x,indexMCP_y,indexMCP_vis,indexPIP_x,indexPIP_y,indexPIP_vis,indexDIP_x,indexDIP_y,indexDIP_vis,indexTIP_x,indexTIP_y,indexTIP_vis,middleMCP_x,middleMCP_y,middleMCP_vis,middlePIP_x,middlePIP_y,middlePIP_vis,middleDIP_x,middleDIP_y,middleDIP_vis,middleTIP_x,middleTIP_y,middleTIP_vis,ringMCP_x,ringMCP_y,ringMCP_vis,ringPIP_x,ringPIP_y,ringPIP_vis,ringDIP_x,ringDIP_y,ringDIP_vis,ringTIP_x,ringTIP_y,ringTIP_vis,pinkyMCP_x,pinkyMCP_y,pinkyMCP_vis,pinkyPIP_x,pinkyPIP_y,pinkyPIP_vis,pinkyDIP_x,pinkyDIP_y,pinkyDIP_vis,pinkyTIP_x,pinkyTIP_y,pinkyTIP_vis
4.000000,0.590000,0.980000,0.000000,0.540000,0.960000,0.000000,0.500000,0.960000,0.000000,0.470000,0.980000,0.000000,0.450000,1.000000,0.000000,0.480000,0.990000,0.000000,0.450000,1.050000,0.000000,0.460000,1.070000,0.000000,0.470000,1.070000,0.000000,0.480000,1.010000,0.000000,0.460000,1.080000,0.000000,0.470000,1.090000,0.000000,0.480000,1.080000,0.000000,0.500000,1.030000,0.000000,0.480000,1.090000,0.000000,0.490000,1.100000,0.000000,0.500000,1.090000,0.000000,0.510000,1.050000,0.000000,0.500000,1.100000,0.000000,0.500000,1.110000,0.000000,0.500000,1.100000,0.000000
5.000000,0.590000,0.980000,0.000000,0.540000,0.970000,0.000000,0.510000,0.980000,0.000000,0.480000,0.990000,0.000000,0.460000,1.010000,0.000000,0.480000,0.970000,0.000000,0.450000,1.000000,0.000000,0.450000,1.020000,0.000000,0.440000,1.030000,0.000000,0.490000,0.990000,0.000000,0.460000,1.020000,0.000000,0.450000,1.040000,0.000000,0.450000,1.040000,0.000000,0.500000,1.010000,0.000000,0.470000,1.040000,0.000000,0.470000,1.060000,0.000000,0.470000,1.060000,0.000000,0.510000,1.030000,0.000000,0.490000,1.050000,0.000000,0.480000,1.070000,0.000000,0.480000,1.070000,0.000000
